neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day
3,1.29521,103.85369,2,118,2,106,3.43,14,196,2019,8,6
9,1.31974,103.85205,3,237,10,2,0.11,203,365,2018,6,12
4,1.3126200000000001,103.88031,2,44,2,114,3.75,14,77,2019,8,22
11,1.28301,103.84153,3,110,7,6,0.24,40,217,2019,8,25
3,1.29734,103.85521,2,93,2,49,1.59,14,240,2019,7,26
10,1.30352,103.83436,2,100,1,10,0.36,10,320,2019,4,7
8,1.30449,103.83844,2,100,3,11,0.36,18,364,2019,8,14
3,1.2966,103.8553,2,106,2,77,2.54,14,229,2019,8,11
17,1.29488,103.82774,3,200,4,7,0.28,2,119,2019,3,20
13,1.2963200000000001,103.8374,2,83,1,8,0.27,1,0,2017,6,19
1,1.27846,103.83768,3,94,2,3,0.12,4,50,2018,7,31
1,1.27709,103.83729,3,94,2,60,1.99,4,55,2019,7,18
1,1.27824,103.83775,3,94,2,7,0.24,4,77,2018,7,16
5,1.31206,103.85989000000001,1,46,1,16,0.58,2,365,2019,1,20
4,1.3148,103.88818,3,139,2,110,3.63,16,33,2019,8,13
5,1.2999,103.88325999999999,3,351,90,4,0.26,4,364,2019,8,19
18,1.33681,103.84944,2,28,7,2,0.08,1,0,2017,9,5
5,1.31382,103.85429,2,125,2,56,1.89,13,158,2019,7,31
14,1.31321,103.85398,3,200,5,4,0.14,141,155,2019,6,8
9,1.32809,103.84825,3,200,4,2,0.18,141,257,2019,1,12
13,1.2953,103.83853,3,160,2,85,2.91,27,290,2019,7,18
4,1.32053,103.88416,2,60,1,19,0.67,2,337,2019,8,14
5,1.3083200000000001,103.86118,2,42,18,1,0.03,59,344,2017,3,1
14,1.3017299999999998,103.84619,2,119,1,7,0.35,2,365,2019,1,4
5,1.30892,103.86227,2,39,18,1,0.04,59,359,2017,5,27
1,1.27798,103.83855,3,94,2,123,4.15,10,50,2019,8,9
1,1.2768,103.8369,3,94,2,88,3.19,10,53,2019,8,12
1,1.27646,103.83895,3,94,2,90,3.06,10,80,2019,8,3
5,1.31382,103.8538,2,110,1,15,0.51,9,308,2019,6,16
13,1.29765,103.83933,3,168,1,52,1.85,28,319,2019,7,2
11,1.28294,103.8436,2,99,90,1,0.04,59,326,2017,4,30
5,1.3128,103.85308,2,69,2,11,0.37,13,148,2019,6,3
4,1.3089,103.88568000000001,2,50,2,26,0.89,1,0,2018,10,18
13,1.2983200000000001,103.84021,3,139,2,42,1.51,48,318,2019,7,21
2,1.3178299999999998,103.8047,3,175,4,4,0.13,1,0,2017,5,7
5,1.30979,103.86245,2,37,18,4,0.14,59,360,2018,6,16
13,1.29744,103.83972,3,139,2,43,1.46,18,304,2019,7,28
11,1.28185,103.84097,3,135,5,4,0.31,40,352,2019,1,4
11,1.28386,103.84229,1,50,1,71,2.37,1,365,2019,7,22
6,1.30339,103.89628,2,69,90,1,0.05,1,90,2017,12,20
3,1.29841,103.85677,3,110,2,3,0.1,1,0,2017,4,17
5,1.31092,103.86036,1,24,1,40,1.34,2,365,2019,1,27
4,1.3165,103.88944000000001,2,56,1,2,0.1,6,0,2018,2,4
5,1.3140399999999999,103.85322,3,200,5,3,0.2,141,247,2019,3,8
1,1.28159,103.80318,2,100,1,1,0.04,2,0,2017,9,24
13,1.29664,103.83986999999999,3,165,2,35,1.23,48,336,2019,8,11
3,1.27357,103.84359,2,125,2,3,0.11,1,59,2019,8,23
8,1.30545,103.83863000000001,2,56,2,9,0.3,3,89,2018,9,19
6,1.30729,103.89896999999999,3,189,2,13,0.71,23,36,2019,8,6
6,1.30654,103.90009,3,185,3,14,0.75,17,36,2019,7,29
6,1.306,103.90003,3,112,2,9,0.31,17,35,2019,1,21
4,1.31247,103.88584,2,44,3,19,0.64,1,0,2018,8,5
5,1.31254,103.85318000000001,2,57,2,89,3.02,13,142,2019,8,11
5,1.3238,103.86528,2,40,1,2,0.07,1,239,2017,4,16
6,1.30572,103.8985,3,112,2,25,0.94,23,35,2019,8,13
10,1.30315,103.8364,3,303,1,2,0.09,17,179,2019,6,27
10,1.30342,103.83641999999999,3,303,1,5,0.34,17,179,2019,3,29
8,1.30311,103.83796,3,303,1,13,0.53,17,171,2019,7,19
10,1.30453,103.83681999999999,3,303,1,32,1.3,17,153,2019,7,31
10,1.3045799999999999,103.83686,3,303,1,9,0.31,17,179,2019,7,16
12,1.2921799999999999,103.76796,1,19,5,9,0.35,9,80,2019,3,19
10,1.3038,103.8367,3,374,1,22,0.87,17,157,2019,7,19
10,1.30375,103.83672,3,374,1,9,0.35,17,179,2019,7,16
10,1.30342,103.83645,3,374,1,13,0.46,17,179,2019,5,14
10,1.3029899999999999,103.83610999999999,3,374,1,15,0.66,17,179,2019,6,21
10,1.30295,103.83615,3,374,1,13,0.51,17,179,2018,5,26
8,1.30528,103.84704,3,131,25,3,0.33,141,365,2019,6,28
9,1.32671,103.84756999999999,3,131,25,1,0.11,141,365,2018,12,11
6,1.30625,103.88962,3,110,10,40,1.43,1,0,2018,11,7
11,1.28178,103.84535,3,200,3,3,0.1,2,0,2017,4,24
5,1.31291,103.85171,3,100,2,3,0.1,1,0,2017,5,14
14,1.30723,103.85235,2,39,2,112,3.81,5,344,2019,8,13
5,1.3146,103.85258,2,310,1,5,0.22,9,291,2019,5,5
14,1.3083200000000001,103.85406,2,49,2,105,3.58,5,347,2019,8,10
7,1.29805,103.85023000000001,2,60,4,4,0.43,18,0,2019,6,23
18,1.3414700000000002,103.84127,2,69,4,6,0.2,18,364,2019,4,2
10,1.30172,103.83815,2,85,3,15,0.51,18,321,2019,7,31
0,1.34676,103.85401,2,40,1,9,0.31,1,0,2017,5,22
5,1.31313,103.85954,3,208,1,1,0.04,16,351,2017,9,13
13,1.29654,103.83764000000001,3,185,2,54,1.9,27,308,2019,8,3
15,1.28759,103.84982,3,160,7,3,0.13,40,365,2018,3,14
15,1.28864,103.84827,3,144,5,30,1.08,40,360,2019,7,14
15,1.28894,103.84794000000001,3,119,7,23,0.81,40,362,2019,8,22
3,1.2958100000000001,103.85504,2,175,1,8,0.29,7,362,2019,8,19
3,1.2975299999999999,103.8545,2,165,1,1,0.49,7,362,2019,6,29
3,1.2976,103.85499,2,185,1,1,0.11,7,361,2018,11,28
3,1.297,103.85459,2,319,1,3,0.38,7,326,2019,7,31
3,1.29767,103.8556,2,156,1,4,2.03,7,361,2019,8,15
6,1.30588,103.89894,3,258,3,60,2.23,23,31,2019,8,10
4,1.31692,103.88829,3,108,2,2,0.07,1,0,2017,5,12
13,1.29303,103.83686999999999,2,115,4,40,1.49,2,147,2019,7,28
5,1.3145200000000001,103.85256,2,210,1,39,1.34,9,306,2019,8,21
6,1.3085799999999999,103.90204,3,204,2,40,1.39,9,157,2019,8,15
6,1.30587,103.89885,3,269,3,71,2.46,23,41,2019,8,2
13,1.2964799999999999,103.83848,2,78,93,21,0.74,1,89,2017,9,3
6,1.30784,103.89992,3,110,2,31,1.17,23,41,2019,8,8
9,1.3234700000000001,103.85316999999999,3,237,4,1,0.16,114,301,2019,2,22
8,1.31009,103.83928,2,75,3,29,1.03,2,243,2019,8,7
10,1.30205,103.84031999999999,3,156,6,9,0.35,6,177,2019,7,30
14,1.30231,103.85318000000001,3,149,90,7,0.24,1,362,2018,12,6
1,1.2817399999999999,103.8289,2,56,1,1,0.04,2,341,2017,6,19
5,1.3214299999999999,103.86231,3,200,25,3,0.16,141,365,2019,7,26
11,1.28215,103.84483,2,99,1,40,1.97,7,58,2019,8,7
12,1.27986,103.78716999999999,2,69,5,2,0.07,14,365,2018,8,11
6,1.30721,103.90126,3,214,2,68,2.36,9,149,2019,8,12
11,1.28164,103.84348,1,32,1,23,1.18,7,68,2019,7,21
12,1.28164,103.78585,2,99,3,7,0.25,14,365,2019,8,7
4,1.31247,103.87799999999999,2,150,2,99,3.54,14,81,2019,8,12
15,1.28895,103.84931,3,100,7,2,0.31,40,336,2019,2,25
11,1.28166,103.84878,3,125,7,8,0.92,40,360,2019,5,13
14,1.29911,103.84966,2,74,3,9,0.33,18,334,2019,7,12
6,1.29712,103.88906999999999,2,81,2,4,0.17,3,138,2017,12,12
8,1.30968,103.84143,2,60,3,105,3.65,2,235,2019,8,3
2,1.32844,103.81336999999999,3,125,30,4,0.17,3,151,2019,1,3
3,1.2750299999999999,103.84438,3,108,90,1,0.05,1,363,2017,12,30
9,1.31218,103.84303,2,69,3,92,3.25,1,22,2019,8,6
14,1.30938,103.85375,3,114,3,44,1.54,1,335,2019,7,13
11,1.28701,103.84040999999999,2,50,2,10,0.36,1,0,2019,3,20
14,1.30883,103.85311,2,54,2,96,3.38,5,162,2019,8,8
6,1.30745,103.89801,3,118,3,24,0.92,23,46,2019,5,31
5,1.31231,103.85755,3,368,7,5,0.18,203,193,2019,1,8
5,1.31734,103.85213,3,300,60,9,0.32,203,364,2019,7,29
3,1.29704,103.8564,3,224,12,133,4.68,6,30,2019,8,11
4,1.31216,103.88161,2,60,1,141,5.16,2,148,2019,8,7
14,1.29998,103.85105,3,237,30,5,0.18,141,255,2019,6,23
13,1.2968899999999999,103.8408,2,94,1,111,3.99,2,344,2019,8,18
6,1.30609,103.89945999999999,3,108,3,3,0.16,17,41,2019,6,15
5,1.30805,103.86179,2,44,18,1,0.04,59,362,2017,7,28
5,1.31158,103.87273,2,50,2,53,2.02,11,284,2019,7,27
14,1.30254,103.84874,2,62,2,134,4.86,4,204,2019,8,10
4,1.31449,103.89031,2,56,2,5,0.29,6,0,2019,1,1
14,1.30464,103.84859,2,62,2,136,4.82,4,252,2019,8,7
14,1.30426,103.85,2,76,2,131,4.66,4,247,2019,8,13
14,1.30245,103.85033,2,83,2,133,4.82,4,305,2019,8,2
6,1.30587,103.89759000000001,3,110,30,20,0.71,274,303,2019,6,3
3,1.27548,103.84444,3,146,30,22,0.85,274,250,2019,3,1
2,1.32984,103.8115,3,381,90,1,0.06,3,270,2018,3,5
5,1.3272,103.86576,3,131,3,1,0.04,1,0,2017,7,23
5,1.31932,103.86046,2,78,3,60,2.16,2,136,2019,8,14
5,1.30948,103.8612,2,37,18,1,0.17,59,360,2019,3,2
10,1.30379,103.8342,2,110,1,17,0.64,10,338,2019,8,1
17,1.31818,103.83006999999999,2,62,1,2,0.07,1,0,2017,8,18
4,1.31282,103.88098000000001,2,90,2,59,2.11,14,84,2019,8,10
14,1.3094299999999999,103.85413,3,140,1,53,1.95,7,0,2019,8,4
10,1.29898,103.83899,2,85,2,42,1.5,27,344,2019,7,30
5,1.30999,103.86328,2,150,1,19,0.68,4,352,2018,7,24
6,1.30655,103.90009,3,187,3,41,1.49,23,43,2019,7,20
5,1.30969,103.8633,2,150,1,1,0.07,4,299,2018,6,19
6,1.30611,103.90024,3,187,2,69,2.56,23,49,2019,8,13
12,1.2793299999999999,103.7874,2,56,7,2,0.08,1,0,2017,9,2
4,1.31518,103.88891,3,199,2,24,0.95,23,18,2019,8,8
8,1.30523,103.83433000000001,2,160,1,10,0.42,10,314,2019,7,29
5,1.30883,103.86239,2,35,18,1,0.04,59,362,2017,6,18
14,1.30102,103.84943,3,281,2,3,0.11,1,0,2018,1,2
14,1.30982,103.85351,3,131,1,68,2.51,7,0,2019,7,6
13,1.29626,103.83615999999999,2,87,2,6,0.25,28,341,2019,7,23
14,1.31071,103.85229,3,140,1,72,2.64,7,0,2019,8,4
14,1.30962,103.85200999999999,3,133,1,59,2.17,7,0,2019,6,3
13,1.29764,103.83706,3,150,6,7,0.27,19,300,2019,3,27
13,1.2989600000000001,103.83643000000001,3,149,6,12,0.47,19,293,2019,3,30
6,1.30823,103.89461,2,14,2,1,0.04,1,0,2017,5,14
9,1.32532,103.84751,2,50,3,2,0.07,1,239,2017,6,4
9,1.32486,103.84943,3,165,2,1,0.04,1,0,2017,6,26
1,1.2759200000000002,103.83700999999999,3,269,3,34,1.36,1,9,2019,8,12
5,1.30792,103.86153,2,39,18,2,0.08,112,362,2019,1,20
11,1.2776399999999999,103.84373000000001,3,150,5,11,0.42,40,365,2019,8,24
14,1.30251,103.84918,3,110,3,50,1.89,10,279,2019,7,24
17,1.3165200000000001,103.83091999999999,2,194,1,12,0.44,1,0,2018,10,20
13,1.2978100000000001,103.83823000000001,2,149,6,4,0.15,19,294,2019,2,28
9,1.32774,103.84715,3,200,5,6,0.23,141,208,2019,1,4
6,1.30568,103.89801999999999,3,258,3,8,0.31,17,31,2019,8,12
4,1.3102200000000002,103.88486,2,69,1,5,0.19,1,0,2017,7,24
1,1.28467,103.83026,3,222,3,6,0.23,3,0,2017,9,20
1,1.28364,103.83085,2,60,1,1,0.04,3,0,2017,6,2
3,1.29765,103.85529,3,144,7,6,0.5,40,365,2019,3,21
10,1.30766,103.83553,3,342,6,2,0.15,6,361,2019,5,11
8,1.30669,103.83519,3,342,6,3,0.18,6,361,2019,3,19
10,1.3077,103.83487,3,343,6,8,0.48,6,334,2019,5,1
10,1.30749,103.83489,3,342,6,1,0.07,6,334,2018,7,5
4,1.32079,103.89116999999999,3,169,2,17,0.65,2,348,2019,8,4
5,1.3236700000000001,103.86548,2,69,5,42,1.56,1,0,2018,12,12
4,1.31613,103.88735,2,72,2,39,1.71,26,208,2019,7,26
4,1.3162200000000002,103.88633,2,72,2,14,0.51,26,218,2019,7,8
6,1.30807,103.90143,3,214,2,47,1.86,9,150,2019,8,17
3,1.2980200000000002,103.85709,3,150,1,38,1.43,3,68,2019,8,24
5,1.30542,103.86527,3,154,5,1,0.04,1,0,2017,7,13
11,1.28455,103.84308,2,56,28,1,0.06,59,333,2018,3,5
0,1.35041,103.83968,2,60,2,94,3.48,1,13,2019,8,12
1,1.28578,103.83388000000001,2,387,1,1,0.04,1,365,2017,6,3
8,1.3066799999999998,103.84156999999999,3,231,2,1,0.04,1,0,2017,6,17
13,1.29587,103.83799,2,100,2,59,2.21,28,327,2019,7,19
5,1.31113,103.85791,2,40,18,1,0.07,112,342,2018,7,17
14,1.30415,103.85018000000001,2,56,2,100,3.86,1,313,2019,7,27
5,1.31726,103.85278000000001,3,99,2,47,1.78,7,150,2019,8,23
15,1.29295,103.84175,3,125,3,2,0.08,1,292,2017,9,26
11,1.28354,103.84141,2,76,18,1,0.04,112,350,2017,6,8
11,1.28309,103.84163000000001,2,56,18,1,0.06,83,350,2018,5,6
14,1.30881,103.85275,2,78,2,94,3.56,5,356,2019,8,10
14,1.30735,103.85219000000001,2,58,2,92,3.42,5,347,2019,8,3
14,1.30849,103.85325999999999,3,165,1,119,4.47,16,47,2019,5,31
11,1.28128,103.84659,1,35,1,15,0.77,15,360,2019,8,4
11,1.2822799999999999,103.84638000000001,1,35,1,1,0.06,15,360,2018,3,26
11,1.28132,103.8464,1,35,1,4,0.21,15,360,2018,5,12
11,1.28146,103.84564,1,35,1,3,0.15,15,360,2018,10,27
11,1.28309,103.84456999999999,1,40,1,11,0.56,15,360,2018,6,2
3,1.28092,103.84504,1,35,1,1,0.06,15,358,2018,3,8
11,1.28122,103.84464,1,35,1,3,0.15,15,360,2018,3,19
11,1.28111,103.84427,1,35,1,11,0.57,15,360,2019,5,18
11,1.28103,103.84626,1,35,1,66,2.51,15,158,2019,8,11
11,1.2831299999999999,103.84514,1,35,1,25,0.96,15,171,2019,8,5
11,1.2822799999999999,103.84588000000001,1,60,1,15,0.57,15,164,2019,7,25
3,1.2746600000000001,103.8447,2,300,1,4,0.45,10,167,2019,7,18
11,1.27529,103.84318,2,300,1,3,0.42,10,173,2019,3,7
3,1.27407,103.84411,2,300,1,10,0.55,10,176,2019,8,10
3,1.27462,103.84248000000001,2,300,1,10,0.46,10,176,2019,3,15
3,1.2743799999999998,103.84429,2,300,1,19,0.76,10,146,2019,8,1
11,1.2755100000000001,103.84276,2,300,1,16,0.64,10,171,2019,8,17
3,1.29624,103.85391,3,131,7,4,0.5,40,316,2019,5,19
13,1.29303,103.8361,2,94,8,26,0.97,2,281,2019,8,25
13,1.29636,103.83955999999999,3,144,7,6,0.47,40,365,2019,8,13
3,1.27925,103.84548000000001,3,150,7,14,1.03,40,365,2019,8,25
4,1.31224,103.88011999999999,2,60,2,69,2.6,14,76,2019,8,25
5,1.3114700000000001,103.85566999999999,3,131,1,165,6.22,16,113,2019,8,12
4,1.31354,103.88649000000001,3,92,5,21,0.79,67,61,2019,5,2
10,1.30382,103.83312,3,251,2,41,1.55,38,271,2019,8,13
5,1.3220399999999999,103.86438000000001,3,118,3,10,0.38,203,335,2019,5,13
14,1.311,103.85435,3,135,1,146,5.52,16,115,2019,8,8
13,1.29419,103.83938,2,75,2,59,2.45,1,34,2019,8,12
1,1.2777,103.83744,3,150,3,3,0.12,1,0,2017,9,20
17,1.2958,103.8285,3,181,1,100,3.78,4,59,2019,7,27
0,1.35189,103.83481,2,81,2,9,1.48,3,50,2019,8,14
7,1.2988,103.84316,3,225,6,17,0.69,22,327,2019,3,29
13,1.29866,103.84113,3,350,6,23,0.94,22,316,2019,8,11
15,1.2894,103.8427,3,231,6,7,0.36,22,361,2019,4,17
11,1.27845,103.84168000000001,3,169,4,1,0.04,1,0,2017,7,17
11,1.28708,103.84295999999999,3,344,6,12,0.6,22,359,2019,7,24
4,1.31218,103.87921999999999,2,44,3,85,3.28,14,74,2019,8,24
3,1.2749700000000002,103.8452,3,187,14,41,1.56,274,0,2019,3,11
5,1.32713,103.86355,3,87,1,2,0.08,1,0,2017,6,26
1,1.27252,103.83405,2,85,2,24,0.92,9,362,2019,8,12
14,1.30987,103.85417,3,131,1,57,2.22,7,0,2019,6,6
14,1.30279,103.84704,3,187,2,36,1.38,1,145,2019,8,20
10,1.30525,103.83345,3,318,2,79,3.06,38,224,2019,8,11
12,1.30636,103.78414000000001,2,72,1,3,0.11,1,0,2017,8,12
9,1.3139299999999998,103.84124,2,100,1,3,0.11,1,0,2017,8,1
13,1.29882,103.84144,3,350,6,29,1.29,22,320,2019,8,10
8,1.30325,103.83797,3,303,1,5,0.67,17,171,2019,7,17
8,1.30342,103.83785,3,303,1,10,0.4,17,177,2019,7,16
10,1.30387,103.8363,3,303,1,5,0.8,17,179,2019,4,1
0,1.35117,103.83721,3,107,1,104,3.96,2,133,2019,8,9
18,1.33985,103.85736999999999,2,58,1,2,0.08,1,0,2017,7,8
13,1.3022,103.83276,3,260,6,10,0.41,22,363,2019,7,1
10,1.3043799999999999,103.83383,3,365,6,16,0.7,22,365,2019,7,5
18,1.3307799999999999,103.86779,3,87,90,1,0.05,1,307,2017,11,28
9,1.32279,103.85368000000001,3,156,3,36,1.38,14,152,2019,8,8
13,1.29869,103.84214,2,69,1,10,1.72,1,345,2019,7,11
13,1.29867,103.8326,3,131,59,14,0.54,1,0,2018,8,15
6,1.30903,103.89544000000001,3,231,4,5,0.2,1,0,2018,7,10
5,1.31358,103.85466,2,65,2,25,0.98,13,146,2019,6,10
13,1.29776,103.83889,2,158,2,21,0.84,27,333,2019,7,27
4,1.31587,103.88586,3,94,1,9,0.35,67,63,2019,8,7
15,1.2907,103.84165,3,331,6,20,0.8,22,282,2019,8,16
12,1.29057,103.80695,3,249,1,105,4.08,4,69,2019,7,27
3,1.28095,103.85412,3,228,4,6,0.27,6,356,2019,3,19
9,1.32467,103.85258,2,156,3,15,0.59,14,78,2019,7,22
4,1.31374,103.88761,3,90,5,34,1.3,67,77,2019,8,13
3,1.28054,103.85406,3,208,4,2,0.09,6,360,2018,10,19
9,1.32364,103.85191999999999,2,108,3,10,0.4,14,317,2019,8,13
1,1.2764799999999998,103.83792,1,60,1,1,0.04,1,173,2017,9,24
9,1.32287,103.85204,2,108,3,6,0.46,14,356,2019,6,22
12,1.28094,103.78361,2,69,1,4,0.22,32,84,2018,10,25
6,1.30768,103.89981999999999,3,108,2,36,1.79,23,48,2019,7,15
5,1.30857,103.86269,2,35,28,1,0.04,83,355,2017,7,13
5,1.31069,103.86125,2,342,1,2,0.24,20,353,2019,7,8
6,1.30554,103.90064,3,190,30,28,1.11,274,0,2019,8,5
4,1.31318,103.87997,3,87,90,1,0.04,1,0,2017,7,31
9,1.32444,103.85233000000001,3,150,3,3,0.12,203,332,2018,9,18
5,1.31079,103.85931,2,303,1,3,0.16,20,356,2019,6,6
5,1.31245,103.85951999999999,2,253,1,2,0.08,20,356,2017,10,23
5,1.3095700000000001,103.8607,2,35,18,1,0.09,83,362,2018,10,1
11,1.27637,103.84355,3,210,90,29,1.17,1,179,2018,1,19
4,1.3142399999999999,103.88626,3,90,90,16,0.64,67,26,2019,5,19
14,1.3030700000000002,103.85025,3,131,3,70,2.76,10,251,2019,8,9
12,1.28031,103.78575,3,200,3,1,0.04,11,365,2017,9,25
11,1.28435,103.84477,2,137,1,2,0.19,9,333,2019,1,18
1,1.28839,103.80955,2,99,1,1,0.04,14,365,2017,8,9
11,1.2828600000000001,103.84581999999999,2,192,1,1,0.08,9,355,2018,8,8
14,1.31095,103.85263,3,140,1,45,2.69,7,0,2019,8,12
14,1.31101,103.85265,3,135,1,20,1.27,7,0,2019,6,10
5,1.31419,103.85323000000001,3,218,3,3,0.12,203,247,2018,6,30
14,1.31029,103.85423,3,150,4,31,1.21,6,313,2019,8,26
2,1.34477,103.76858,3,46,90,1,0.04,1,180,2017,10,26
9,1.32277,103.85374,3,171,3,18,0.71,14,178,2019,5,20
9,1.32333,103.85381,3,251,3,12,0.6,14,178,2019,7,6
11,1.28031,103.83971,3,158,3,35,1.45,1,63,2019,8,22
9,1.3245200000000001,103.8429,3,118,3,2,0.08,6,365,2019,8,11
9,1.32365,103.854,3,172,3,29,1.17,14,152,2019,7,8
9,1.32334,103.85325,3,131,3,4,0.18,14,84,2018,8,15
7,1.2988899999999999,103.8429,3,225,6,13,0.53,22,355,2019,8,17
9,1.32507,103.85356999999999,3,118,3,25,0.99,14,57,2019,6,24
9,1.32281,103.85245,3,149,3,1,0.04,14,0,2017,8,5
6,1.29688,103.89456,3,300,2,46,1.97,3,281,2019,8,12
9,1.32291,103.85248,3,128,3,20,0.81,14,80,2019,6,7
9,1.3231899999999999,103.85231,3,118,3,22,0.88,14,72,2019,7,19
8,1.3096299999999998,103.83984,3,125,1,2,0.08,1,0,2017,8,11
5,1.31121,103.8589,2,144,1,2,0.08,18,347,2018,7,20
10,1.30399,103.83351,3,260,6,12,0.56,22,359,2019,6,23
10,1.3043799999999999,103.83365,3,365,6,6,0.34,22,351,2019,6,29
12,1.2922,103.80806,3,269,3,3,0.12,11,365,2019,1,28
9,1.32364,103.85386,3,128,3,9,0.44,14,359,2019,3,10
6,1.30025,103.90165999999999,3,228,15,19,0.78,8,329,2019,8,15
9,1.3240100000000001,103.84902,2,251,90,64,2.55,2,175,2019,2,3
5,1.3121399999999999,103.85526999999999,3,194,2,85,3.45,16,153,2019,8,12
15,1.28797,103.84441,3,344,6,5,0.25,22,307,2019,6,12
15,1.28891,103.84395,3,344,6,11,0.45,22,352,2019,8,19
11,1.28305,103.84378000000001,1,31,1,2,0.1,8,365,2018,11,18
11,1.28416,103.84508000000001,1,31,1,1,0.25,8,365,2019,4,30
1,1.2878399999999999,103.82714,2,97,90,7,0.28,2,363,2018,3,6
13,1.29834,103.84168000000001,3,225,6,12,0.57,22,344,2019,5,24
4,1.31513,103.88541,2,31,90,1,0.04,11,180,2017,8,3
5,1.3128,103.85507,3,125,1,105,4.32,16,154,2019,8,12
4,1.31548,103.88320999999999,2,53,2,39,1.56,4,352,2019,8,12
18,1.33489,103.87004,3,110,2,67,2.96,2,55,2019,8,25
12,1.30066,103.80023,2,51,2,3,0.12,1,0,2017,9,17
15,1.28853,103.84255,3,231,6,10,0.56,22,361,2019,8,11
5,1.30929,103.8638,2,56,1,5,0.2,2,0,2017,9,9
9,1.32613,103.84891999999999,3,128,3,8,0.37,203,121,2019,4,22
3,1.29741,103.85659,3,85,1,69,2.75,3,306,2019,8,21
1,1.28225,103.80322,2,100,1,1,0.04,2,0,2017,9,23
6,1.3062799999999999,103.89811,3,187,2,58,2.39,23,35,2019,8,8
9,1.32345,103.85262,2,118,3,3,0.16,14,351,2018,9,16
1,1.2841200000000002,103.82785,2,69,1,3,0.12,1,148,2019,6,30
12,1.27955,103.78501999999999,3,222,1,7,0.31,3,356,2019,8,23
5,1.29762,103.88388,2,81,2,11,0.96,1,0,2019,2,28
5,1.32026,103.86456,3,90,1,7,0.31,1,0,2018,1,4
9,1.3213,103.85303,3,106,3,3,0.18,17,25,2019,2,17
5,1.31571,103.85445,3,118,3,18,0.75,203,328,2018,12,31
4,1.3119299999999998,103.88905,2,49,2,1,0.05,6,0,2018,1,23
4,1.3143799999999999,103.88441999999999,2,65,3,2,0.08,1,0,2017,9,15
5,1.31113,103.85795,2,56,2,3,0.13,1,0,2017,11,5
12,1.30098,103.77161,2,49,3,2,0.08,1,0,2017,9,28
1,1.28254,103.82862,2,62,3,1,0.04,2,0,2017,8,27
11,1.28521,103.84447,3,381,2,100,4.08,8,276,2019,7,27
11,1.28626,103.8429,3,381,2,81,3.3,8,285,2019,8,13
2,1.34217,103.77398000000001,2,81,2,23,1.12,2,252,2019,8,7
9,1.32381,103.84699,2,75,1,59,2.42,1,132,2019,8,25
10,1.3002,103.84288000000001,3,350,6,9,0.55,22,332,2019,7,6
9,1.32483,103.84826,2,39,90,20,0.82,2,333,2018,8,23
12,1.30538,103.78635,2,331,3,1,0.12,76,364,2018,12,24
1,1.29167,103.81875,2,49,1,1,0.06,1,0,2018,4,16
1,1.2745799999999998,103.83484,2,85,2,2,0.09,1,361,2017,12,29
1,1.28407,103.8345,2,85,2,1,0.04,1,0,2017,9,3
1,1.28325,103.82994000000001,3,150,6,1,0.05,1,0,2017,11,12
1,1.28027,103.83863000000001,3,300,3,40,1.64,8,141,2019,6,30
5,1.30952,103.86208,3,331,2,15,0.63,1,2,2019,6,25
6,1.3088799999999998,103.90590999999999,3,99,1,44,1.87,1,0,2018,9,17
1,1.28246,103.82789,2,58,9,1,0.04,2,0,2017,8,28
5,1.31294,103.85896,2,156,29,47,1.97,12,89,2019,4,20
11,1.2785600000000001,103.84071999999999,3,300,3,6,0.25,8,123,2019,3,20
11,1.28125,103.83975,3,300,3,19,0.78,8,105,2019,7,18
12,1.30756,103.78194,2,350,3,1,0.09,76,364,2018,9,17
6,1.30445,103.91225,2,42,1,66,2.72,4,353,2019,8,19
3,1.27481,103.84522,3,147,30,16,0.66,274,323,2019,7,28
12,1.29272,103.80938,2,65,2,27,1.16,1,0,2018,7,8
6,1.29985,103.90016,3,199,15,21,0.86,8,205,2019,7,24
4,1.31277,103.8879,2,49,2,89,3.77,14,64,2019,8,21
4,1.3139100000000001,103.89260999999999,2,35,3,75,3.2,4,130,2019,8,6
5,1.31156,103.85775,2,156,29,59,2.49,12,89,2019,4,21
3,1.28021,103.84923,3,185,1,31,1.69,3,319,2019,8,1
1,1.28329,103.82937,3,110,2,1,0.04,1,0,2017,10,3
4,1.31365,103.89233,2,37,3,77,3.27,4,134,2019,6,18
13,1.29815,103.83931,2,90,1,18,0.76,18,351,2019,7,29
6,1.29969,103.90046,3,225,2,15,0.69,5,0,2018,9,15
4,1.31779,103.89244000000001,2,68,3,1,0.04,1,0,2017,9,2
2,1.33856,103.77261999999999,2,57,1,2,0.08,1,0,2018,4,15
12,1.30611,103.79798000000001,2,25,1,4,0.17,1,0,2017,9,27
6,1.3091700000000002,103.8943,2,65,90,1,0.04,1,90,2017,10,18
13,1.29706,103.83964,2,85,2,22,0.95,27,341,2019,8,2
11,1.2829,103.84338000000001,2,110,1,2,0.13,5,0,2019,1,3
11,1.27931,103.84022,3,300,3,17,0.72,8,96,2019,3,6
10,1.30119,103.84167,3,156,6,2,0.09,6,269,2018,10,13
9,1.32103,103.84115,3,260,2,93,3.95,6,182,2019,8,13
